Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"12367","framework-caching","3","","","",""
"12368","spying","16","59967990","59967989","",""
"12373","dpapi","133","14921040","14921039","",""
"12375","amazon-ec2","32171","5123215","5123214","",""
"12377","deep-copy","1329","11483455","11483454","",""
"12378","idataobject","27","","","",""
"12380","chmod","1239","6395524","6395523","",""
"12381","datamodel","514","16457146","16457145","",""
"12382","resourcemanager","256","38998421","38998420","",""
"12388","hwclock","20","","","",""
"12394","composition","1590","5688971","5688970","",""
"12397","opensuse","749","9468535","9468534","",""
"12403","subscriptions","361","","","",""
"12404","nslog","666","7875394","7875393","",""
"12407","toolbox","327","31945299","31945298","",""
"12408","svm","4382","5734906","5734905","",""
"12409","cpanel","4757","6219344","6219343","",""
"12410","whm","740","14588572","14588571","",""
"12414","significant-digits","161","5760482","5760481","",""
"12419","httprequest","7108","9828042","9828041","",""
"12424","vcalendar","147","9532302","9532301","",""
"12426","mod-fcgid","118","13175451","13175450","",""
"12430","spoken-language","13","","","",""
"12431","default-value","1843","6842949","6842948","",""
"12432","sos","332","3882047","3882046","",""
"12433","non-relational-database","165","61503847","61503846","",""
"12434","mcrypt","923","7775523","7775522","",""
"12435","poco","1507","5102033","5102032","",""
"12439","maked-textbox","2","","","",""
"12442","css-frameworks","205","7004252","7004251","",""
"12445","tcpclient","2335","8356411","8356410","",""
"12450","cwrsync","30","26904778","26904777","",""
"12452","truetype","925","7274501","7274500","",""
"12453","screen-capture","751","10991474","10991473","",""
"12455","clean-url","20","23398587","23398586","",""
"12463","cms-migration","6","","","",""
"12464","web-farm","217","","","",""
"12465","clr-hosting","54","9510917","9510916","",""
"12466","stateless","484","17582611","17582610","",""
"12467","listserv","8","","","",""
"12468","script#","192","5579538","5579537","",""
"12469","self-contained","93","25929157","25929156","",""
"12472","rowversion","88","","","",""
"12473","outerxml","6","","","",""
"12480","stability","140","","","",""
"12481","ipconfig","94","9849840","9849839","",""
"12484","freeglut","570","9878594","9878593","",""
"12488","taskkill","250","16617959","16617958","",""
"12489","code39","50","8187782","8187781","",""
"12491","complex-data-types","56","","","",""
"12493","bad-request","558","9328856","9328855","",""
"12495","redmine","1927","4954110","4954109","",""
"12497","control-panel","58","","","",""
"12499","certificate-revocation","126","20820710","20820709","",""
"12500","soaphttpclientprotocol","34","","","",""
"12501","curvesmoothing","17","","","",""
"12504","memory-editing","31","39297594","39297593","",""
"12505","binary-data","1436","18883105","18883104","",""
"12506","hasattr","35","","","",""
"12508","destructuring","1085","25000244","25000243","",""
"12513","contact","1386","22234914","22234913","",""
"12515","nutch","1564","5300899","5300898","",""
"12517","last-modified","449","","","",""
"12518","deliverance","8","","","",""
"12519","splitter","236","39787390","39787389","",""
"12520","dos-donts","4","48027850","48027849","",""
"12523","appsettings","834","","","",""
"12524","configsection","47","15254907","15254906","",""
"12526","data-processing","739","36022975","36022974","",""
"12530","yui-uploader","14","","","",""
"12533","localsystem","26","","","",""
"12536","thickbox","289","8179390","8179389","",""
"12537","galleria","317","5411746","5411745","",""
"12538","check-constraints","551","25013369","25013368","",""
"12542","iui","23","11269735","11269734","",""
"12544","docvariable","20","","","",""
"12552","voicemail","78","23757535","23757534","",""
"12555","jungledisk","4","31272333","31272332","",""
"12556","google-feed-api","126","13407105","13407104","",""
"12559","name-mangling","295","5405728","5405727","",""
"12563","yui-datatable","120","10202408","10202407","",""
"12564","phalanger","51","5277491","5277490","",""
"12565","keyboard-layout","228","","","",""
"12566","wmdc","20","","","",""
"12567","activesync","230","3625161","3620873","",""
"12575","cider","180","26744052","26744051","",""
"12576","multiple-tables","797","11159894","11159893","",""
"12577","soap-client","2192","11191930","11191929","",""
"12589","object-test-bench","12","","","",""
"12590","representation","262","","","",""
"12591","submitchanges","103","39046103","39046102","",""
"12595","cpu-usage","2683","10754092","10754091","",""
"12598","jvm-hotspot","661","9414409","9414408","",""
"12600","producer-consumer","1405","8488475","8488474","",""
"12601","hobbitmon","9","","","",""
"12607","worksheet-function","1274","3625164","3625163","",""
"12611","tcpdump","960","9974331","9974330","",""
"12612","onkillfocus","5","25923688","25923687","",""
"12616","urlbinding","11","","","",""
"12618","hibernate3","134","23913326","23913325","",""
"12619","tomcat5.5","252","9983055","9983054","",""
"12620","geospatial","4036","8308878","8308877","",""
"12625","adapter","4842","8450327","8450326","",""
"12626","reset","2236","9438308","9438307","",""
"12635","rostering","39","","","",""
"12636","hibernate-tools","200","5307238","5307237","",""
"12640","format-conversion","88","44331066","44331065","",""
"12643","jsdt","65","12491408","12491407","",""
"12645","ps","549","13080235","13080234","",""
"12646","commodity","12","","","",""
"12647","setup.exe","39","10551003","10551002","",""
"12655","geometry-slice","2","","","",""
"12657","transcoding","337","7658980","7658979","",""
"12658","character-encoding","14423","5826656","5826655","",""
"12660","mod-dav-svn","62","16999943","16999942","",""
"12661","srcsrv","9","","","",""
"12664","robustness","123","9567499","9567498","",""
"12667","http-authentication","608","12310026","12310025","",""
"12668","mv","557","15223818","15223817","",""
"12669","prefix","1201","12129232","12129231","",""
"12674","preferences","1508","19812392","19812391","",""
"12678","cmdb","38","17242657","17242656","",""
"12686","qt-contextmenu","5","","","",""
"12687","preview","1558","13426947","13426946","",""
"12688","detect","1020","12189681","12189680","",""
"12689","back","1442","13754911","13754910","",""
"12690","httpforbiddenhandler","49","","","",""
"12692","interstitial","768","22126628","22126627","",""
"12696","negative-lookbehind","192","25708581","25708580","",""
"12698","activator","261","10104464","10104463","",""
"12699","missingmethodexception","135","24043545","24043544","",""
"12705","translate","1475","13953957","13953956","",""
"12709","statement-modifiers","4","","","",""
"12714","change-data-capture","199","33551446","33551445","",""
"12718","role","402","","","",""
"12720","morse-code","206","28142624","28142623","",""
"12721","raw-sockets","468","14255637","14255636","",""
"12722","clover","206","5868078","5868077","",""
"12724","webservice-client","1119","14406272","14406271","",""
"12725","special-characters","4674","7020903","7020902","",""
"12726","qunit","1101","5127205","5127204","",""
"12727","devpartner","19","5594857","5594856","",""
"12729","cfinput","19","29581703","29581702","",""
"12730","cfform","59","19468568","19468567","",""
"12736","zend-studio","476","5122560","5122559","",""
"12737","edt","52","7086279","7086278","",""
"12745","test-project","31","","","",""
"12746","freetexttable","40","27267347","27267346","",""
"12752","firefox-addon","7208","3648105","3648104","",""
"12755","jml","42","6402956","6402955","",""
"12758","luasocket","170","11981401","11981400","",""
"12759","passive-mode","59","22932230","22932229","",""
"12762","decoder","495","23150889","23150888","",""
"12765","add-references-dialog","22","","","",""
"12766","pdostatement","61","21243263","21243262","",""
"12767","common-library","8","","","",""
"12770","np-hard","162","6779832","6779831","",""
"12772","font-size","2445","14163670","14163669","",""
"12773","system-font","30","51681990","51681989","",""
"12774","jdk1.4","74","8350793","8350792","",""
"12775","python-2.x","2742","8350910","8350909","",""
"12779","c10k","37","5952801","5952800","",""
"12780","opcode","435","21460116","21460115","",""
"12781","nspredicateeditor","69","24852320","24852319","",""
"12785","referential-transparency","75","5772890","5772889","",""
"12793","memento","69","9588680","9588679","",""
"12797","serialscroll","38","","","",""
"12798","scrollto","728","9844972","9844971","",""
"12801","document-oriented-db","77","","","",""
"12809","unison","96","5769098","5769097","",""
"12813","archetypes","220","9250181","9250180","",""
"12814","http-compression","301","8193861","8193860","",""
"12815","deflate","530","9147594","9147593","",""
"12819","parameter-spoofing","3","","","",""
"12821","version-detection","30","","","",""
"12824","freetype","492","8287562","8287561","",""
"12826","request-queueing","41","","","",""
"12828","backtrace","373","21283389","21283388","",""
"12829","fixtures","1315","20229678","20229677","",""
"12830","minimization","465","25615977","25615976","",""
"12832","http-status-codes","1546","7003135","7003134","",""
"12834","perltk","89","5552519","5552518","",""
"12839","lightning","134","7234669","7234668","",""
"12840","document-management","124","20828004","20828003","",""
"12845","binaries","175","19367910","19367909","",""
"12846","roulette-wheel-selection","51","29908271","29908270","",""
"12847","exploratory","24","20654362","20654361","",""
"12848","business-rules","477","25342003","25342002","",""
"12849","variable-names","229","","","",""
"12850","class-names","71","","","",""
"12851","gqlquery","127","","","",""
"12852","header-files","3212","7074579","7074578","",""
"12853","external-dependencies","78","","","",""
"12859","subtraction","1304","22076374","22076373","",""
"12860","stream-processing","242","36635281","36635280","",""
"12861","brute-force","920","11078819","11078818","",""
"12862","binary-search","2541","7265360","7265359","",""
"12863","eol","353","5825657","5825656","",""
"12870","abuse","22","19608344","19608343","",""
"12874","connection-leaks","72","","","",""
"12877","archiving","213","","","",""
"12878","opencms","139","9172680","9172679","",""
"12880","microchip","631","5321121","5321120","",""
"12881","pic","1503","5126464","5126463","",""
"12882","7-bit","32","15079934","15079933","",""
"12884","confirmation","458","16196083","16196082","",""
"12885","cube","1253","8486287","8486286","",""
